movie_id,title,tags
11090,The Animal,Action Comedy Rob Schneider Colleen Haskell John C. McGinley L u k e   G r e e n f i e l d dream employee car crash scientist police officer organ donation aftercreditsstinger virility
783,Gandhi,Drama History Ben Kingsley Candice Bergen Edward Fox R i c h a r d   A t t e n b o r o u g h muslim indian lead demonstration world war ii imprisonment release from prison south africa bravery hunger strike colony morning prayer hindu independence british army political negotiations conference nonviolent resistance apartheid british empire protest independence movement bombay india strike freedom prayer world religion hinduism mahatma gandhi calcutta
228194,The Hundred-Foot Journey,Drama Helen Mirren Manish Dayal Om Puri L a s s e   H a l l s t r ö m france based on novel indian lead restaurant family
1642,The Net,Crime Drama Mystery Thriller Action Sandra Bullock Jeremy Northam Dennis Miller I r w i n   W i n k l e r cheating new identity computer virus chase computer stalking
10950,I Am Sam,Drama Sean Penn Michelle Pfeiffer Dianne Wiest J e s s i e   N e l s o n foster parents pro bono new baby social services learning coffee shop manager pizza hut children's book locked door mentally handicapped man child custody woman director
235260,Son of God,Drama Roma Downey Diogo Morgado Louise Delamere C h r i s t o p h e r   S p e n c e r biography resurrection
277,Underworld,Fantasy Action Thriller Kate Beckinsale Scott Speedman Michael Sheen L e n   W i s e m a n budapest subway love of one's life vampire bite descendant hostility shootout werewolf blunt fang vamp
8999,Derailed,Drama Thriller Clive Owen Jennifer Aniston Vincent Cassel M i k a e l   H å f s t r ö m prison chicago rape based on novel hotel room wife husband relationship anonymous letter blackmail family's daily life letter business man relationship problems man between two women revenge deception beating violence wallet extramarital affair embezzlement advertising executive flashback abortion commuter train
11323,The Informant!,Drama Comedy Crime Matt Damon Scott Bakula Joel McHale S t e v e n   S o d e r b e r g h agriculture company witness to murder
10445,Shadowlands,Drama Romance Anthony Hopkins Debra Winger John Wood R i c h a r d   A t t e n b o r o u g h bachelor stroke of fate brother oxford author falling in love
11453,Deuce Bigalow: European Gigolo,Comedy Rob Schneider Eddie Griffin Jeroen Krabbé M i k e   B i g e l o w painter amsterdam dolphin europe pimp fetish gigolo wig snorkel whistle
146239,Delivery Man,Comedy Vince Vaughn Cobie Smulders Chris Pratt K e n   S c o t t remake sperm donor
205588,Our Kind of Traitor,Thriller Ewan McGregor Stellan Skarsgård Damian Lewis S u s a n n a   W h i t e based on novel woman director
10878,Saving Silverman,Comedy Crime Romance Jason Biggs Steve Zahn Jack Black D e n n i s   D u g a n female nudity harassment male friendship dark comedy director cameo duringcreditsstinger
82650,Diary of a Wimpy Kid: Dog Days,Comedy Family Zachary Gordon Robert Capron Devon Bostick D a v i d   B o w e r s best friend sweet sixteen duringcreditsstinger
10279,Summer of Sam,Thriller Drama Crime Romance John Leguizamo Adrien Brody Mira Sorvino S p i k e   L e e distrust intolerance punk rock italian american summer bigotry bronx
2294,Jay and Silent Bob Strike Back,Comedy Kevin Smith Jason Mewes Ben Affleck K e v i n   S m i t h film making jay and silent bob self mocking character is subject of comic reference to prince valiant indiana jones spoof scene monkey actor view askew gigantic hand animal experimentation
2176,The Glass House,Drama Thriller Leelee Sobieski Diane Lane Stellan Skarsgård D a n i e l   S a c k h e i m california brother sister relationship loss of parents suspense psychological thriller orphan car accident
270487,"Hail, Caesar!",Comedy Drama Mystery Josh Brolin George Clooney Alden Ehrenreich J o e l   C o e n   E t h a n   C o e n journalist cat ransom kidnapping ancient rome movie in movie hollywood period drama
19366,Josie and the Pussycats,Comedy Music Rachael Leigh Cook Rosario Dawson Tara Reid D e b o r a h   K a p l a n   H a r r y   E l f o n t manager pop secret small town garage musician music friendship industry fame conspiracy subliminal  rock band culture woman director messages fortune record deal popular pawns
204082,Homefront,Action Thriller Jason Statham James Franco Izabela Vidovic G a r y   F l e d e r based on novel drug dealer ex-cop rural setting undercover cop methamphetamine motorcycle gang drug revenge motive father daughter relationship lousiana bayou
24100,The Little Vampire,Family Horror Richard E. Grant Jonathan Lipnicki Jim Carter U l i   E d e l based on novel vampire bite independent film fang vamp
1599,I Heart Huckabees,Comedy Romance Jason Schwartzman Dustin Hoffman Lily Tomlin D a v i d   O .   R u s s e l l sex detective jealousy humor protest wife celebrity rivalry independent film religion universe anger nature husband existentialism enviroment issues
5550,RoboCop 3,Action Adventure Crime Science Fiction Thriller Robert John Burke Nancy Allen Mario Machado F r e d   D e k k e r cyborg dystopia police sequel cyberpunk policeman robocop
30379,Megiddo: The Omega Code 2,Action Science Fiction Thriller Michael York Michael Biehn Diane Venora B r i a n   T r e n c h a r d - S m i t h   P a u l   J .   L o m b a r d i dystopia
42586,Darling Lili,Drama Comedy Thriller Music Romance Julie Andrews Rock Hudson Jeremy Kemp B l a k e   E d w a r d s spy uncle
17709,Dudley Do-Right,Comedy Family Romance Brendan Fraser Sarah Jessica Parker Alfred Molina H u g h   W i l s o n based on cartoon mountie
287948,The Transporter Refueled,Thriller Action Crime Ed Skrein Ray Stevenson Loan Chabanol C a m i l l e   D e l a m a r r e transporter sequel suspense car bank heist action
7548,The Libertine,Drama Romance Johnny Depp Samantha Morton John Malkovich L a u r e n c e   D u n m o r e london england sex dying and death poet theatre milieu monolog monkey alcoholic
9075,Black Book,Drama Thriller War Carice van Houten Sebastian Koch Thom Hoffman P a u l   V e r h o e v e n in love with enemy netherlands world war ii prosecution
11661,Joyeux Noël,Romance Drama History War Music Diane Kruger Natalie Dessay Benno Fürmann C h r i s t i a n   C a r i o n holiday world war i hostility singer singing christmas
109513,Hit & Run,Action Comedy Romance Kristen Bell Dax Shepard Tom Arnold D a x   S h e p a r d   D a v i d   P a l m e r witness protection getaway driver duringcreditsstinger
12085,Mad Money,Action Comedy Crime Diane Keaton Queen Latifah Katie Holmes C a l l i e   K h o u r i gang hoodlum woman director
204922,Before I Go to Sleep,Mystery Thriller Nicole Kidman Colin Firth Mark Strong R o w a n   J o f f e amnesia therapist aggression hospital flashback
38985,Sorcerer,Action Thriller Adventure Roy Scheider Bruno Cremer Francisco Rabal W i l l i a m   F r i e d k i n dynamite car journey nicaragua criminal bandit explosives latin america rope bridge transport nitroglycerin oil company existentialism dangerous mission
44113,Stone,Drama Frances Conroy Robert De Niro Edward Norton J o h n   C u r r a n prison fire manipulation seduction vegetarian playground deception arson parole arsonist convict house fire
21494,Moliere,Romance Drama Comedy Romain Duris Fabrice Luchini Edouard Baer L a u r e n t   T i r a r d playwright
164457,Out of the Furnace,Thriller Drama Crime Christian Bale Zoe Saldana Woody Harrelson S c o t t   C o o p e r prison brother brother relationship drug dealer brother revenge drug use car accident justice family bare knuckle fighting rust belt neo-noir manslaughter social decay ptsd
4566,Michael Clayton,Drama Mystery Crime George Clooney Tom Wilkinson Tilda Swinton T o n y   G i l r o y killing restaurant chambers of a barrister scandal pretended suicide lawsuit car bomb business ethics crooked lawyer
17795,My Fellow Americans,Comedy Drama Jack Lemmon James Garner Dan Aykroyd P e t e r   S e g a l white house usa president national security agency (nsa) danger sable writ
1073,Arlington Road,Drama Thriller Mystery Jeff Bridges Tim Robbins Joan Cusack M a r k   P e l l i n g t o n bomb terrorist fbi professor paranoia college wife politics army murder suspense neighbor agent blueprint classified neo-noir
153158,Underdogs,Animation Adventure Romance Juan José Campanella Diego Ramos Pablo Rago J u a n   J o s é   C a m p a n e l l a soccer
81836,To Rome with Love,Romance Comedy Ellen Page Woody Allen Jesse Eisenberg W o o d y   A l l e n rome expatriate episodic
10724,Firefox,Science Fiction Action Adventure Thriller Clint Eastwood Freddie Jones David Huffman C l i n t   E a s t w o o d flying pilot kampfjet false identity assault suspense
9473,"South Park: Bigger, Longer & Uncut",Animation Comedy Music Trey Parker Matt Stone Mary Kay Bergman T r e y   P a r k e r gay mount rushmore national memorial swear word mephisto hell world supremacy elementary school saddam hussein blood splatter atheist sequel surrealism friends who hate each other satan based on tv series cartoon sex child swearing visions of hell u.s. canada war shot to death adult animation south park colorado
2196,Death at a Funeral,Comedy Drama Matthew Macfadyen Keeley Hawes Andy Nyman F r a n k   O z brother brother relationship farewell father son relationship age difference parents kids relationship secret sadness coffin funeral gathering surprise lsd studies hallucinogen drug trip arrogance female corpse
1499,Teenage Mutant Ninja Turtles III,Action Adventure Comedy Family Fantasy Science Fiction Paige Turco Stuart Wilson Sab Shimono S t u a r t   G i l l a r d japan time travel ninja
20857,Hardball,Comedy Romance Keanu Reeves Diane Lane Michael B. Jordan B r i a n   R o b b i n s gay
82693,Silver Linings Playbook,Drama Comedy Romance Bradley Cooper Jennifer Lawrence Robert De Niro D a v i d   O .   R u s s e l l dancing philadelphia running based on novel depression letter friendship neighbor mental illness ex-wife institutionalization bipolar philadelphia eagles
1646,Freedom Writers,Crime Drama Hilary Swank Scott Glenn Imelda Staunton R i c h a r d   L a G r a v e n e s e black people based on novel holocaust ghetto diary principal witness  biography daughter high school racial segregation anne frank school excursion idealism violence in schools racial tension gang violence based on true events
44944,For Colored Girls,Drama Kimberly Elise Janet Jackson Loretta Devine T y l e r   P e r r y female nudity poem rape love domestic violence womanhood
4108,The Transporter,Action Crime Thriller Jason Statham Shu Qi François Berléand L o u i s   L e t e r r i e r   C o r e y   Y u e n   K w a i car journey transportation auto human trafficking
8456,Never Back Down,Drama Action Sean Faris Amber Heard Cam Gigandet J e f f   W a d l o w rebel martial arts underground fight training champion sport high school party revenge blood nemesis violence club brawl
7341,The Rage: Carrie 2,Horror Thriller Science Fiction Emily Bergl Jason London Amy Irving K a t t   S h e a suicide male nudity female nudity fire nudity asylum telekinesis high school swimming pool party sequel murder prom teacher decapitation blood splatter weightlifting teen suicide woman director
19255,Away We Go,Drama Comedy Romance John Krasinski Maya Rudolph Carmen Ejogo S a m   M e n d e s interracial relationship dead father reference to bob dylan biracial bedtime story unmarried couple medical illustrator disguised voice reference to huckleberry finn student protest sonogram expectant grandmother dead parents testicles
10187,Swing Vote,Drama Comedy Kevin Costner Madeline Carroll Paula Patton J o s h u a   M i c h a e l   S t e r n usa president presidential election fox news
31005,Moonlight Mile,Romance Drama Jake Gyllenhaal Dustin Hoffman Susan Sarandon B r a d   S i l b e r l i n g
49517,Tinker Tailor Soldier Spy,Drama Thriller Mystery John Hurt Gary Oldman Kathy Burke T o m a s   A l f r e d s o n spy cold war spying espionage mole british spy
44857,Molly,Drama Comedy Romance Elisabeth Shue Aaron Eckhart Jill Hennessy J o h n   D u i g a n
50780,The Beaver,Drama Jodie Foster Mel Gibson Jennifer Lawrence J o d i e   F o s t e r puppet woman director
16363,The Best Little Whorehouse in Texas,Comedy Burt Reynolds Dolly Parton Dom DeLuise C o l i n   H i g g i n s brothel corset crusader musical governor tv reporter madame busty cat house based on stage musical based on adaptation based on article swearing
1946,eXistenZ,Action Thriller Science Fiction Horror Jennifer Jason Leigh Jude Law Ian Holm D a v i d   C r o n e n b e r g video game hacker bodyguard pop star virtual reality dystopia virtual fight
85,Raiders of the Lost Ark,Adventure Action Harrison Ford Karen Allen Paul Freeman S t e v e n   S p i e l b e r g saving the world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazis hat mediterranean ark of the covenant ten commandments treasure hunt excavation swastika archaeologist indiana jones archeology 
772,Home Alone 2: Lost in New York,Comedy Family Adventure Crime Macaulay Culkin Joe Pesci Catherine O'Hara C h r i s   C o l u m b u s holiday new york new york city christmas
840,Close Encounters of the Third Kind,Science Fiction Drama Richard Dreyfuss François Truffaut Teri Garr S t e v e n   S p i e l b e r g indiana obsession extraterrestrial technology evacuation blackout flying saucer secret base light contact beguilement exchange ufo alien vision missing person mother ship escapade obsessive quest life turned upside down
9682,Pulse,Horror Thriller Kristen Bell Ian Somerhalder Christina Milian J i m   S o n z e r o suicide hacker death of a friend website remake
96,Beverly Hills Cop II,Action Comedy Crime Eddie Murphy Judge Reinhold John Ashton T o n y   S c o t t smuggling of arms detective intensive care undercover strip club armored car investigation police swimming pool sequel shootout gunfight los angeles explosion violence car chase detroit horse track beverly hills buddy cop oil field cement truck playboy mansion shooting range
10678,Bringing Down the House,Comedy Steve Martin Queen Latifah Eugene Levy A d a m   S h a n k m a n prison ex-boyfriend support escape lawyer
274,The Silence of the Lambs,Crime Drama Thriller Jodie Foster Anthony Hopkins Scott Glenn J o n a t h a n   D e m m e based on novel psychopath horror suspense serial killer psychological thriller cannibal fbi agent animal in cast credits cannibalism
8872,Wayne's World,Music Comedy Mike Myers Dana Carvey Rob Lowe P e n e l o p e   S p h e e r i s tv show heavy metal television producer woman director
16290,Jackass 3D,Comedy Documentary Action Johnny Knoxville Bam Margera Ryan Dunn J e f f   T r e m a i n e pain stunts stuntman stupidity comedy duringcreditsstinger 3d
579,Jaws 2,Horror Thriller Roy Scheider Lorraine Gary Murray Hamilton J e a n n o t   S z w a r c mayor island police chief sailing boat accident dying and death panic current aggression by animal sequel rescue teenager shark great white shark high-tension current tourism
14405,Beverly Hills Chihuahua,Adventure Comedy Family Drew Barrymore Piper Perabo Andy García R a j a   G o s n e l l dog dirt chihuahua pinata potted plant duringcreditsstinger
138843,The Conjuring,Horror Thriller Patrick Wilson Vera Farmiga Lili Taylor J a m e s   W a n sister sister relationship exorcism rhode island based on true story farmhouse paranormal investigation ghost supernatural power paranormal investigator annabelle
11637,Are We There Yet?,Adventure Comedy Family Romance Ice Cube Nia Long Aleisha Allen B r i a n   L e v a n t car journey macho road trip children pretty woman trouble
226486,Tammy,Comedy Melissa McCarthy Susan Sarandon Kathy Bates B e n   F a l c o n e
1584,School of Rock,Comedy Music Jack Black Joan Cusack Mike White R i c h a r d   L i n k l a t e r rock and roll rock high school music band
9312,Mortal Kombat,Action Fantasy Christopher Lambert Robin Shou Linden Ashby P a u l   W . S .   A n d e r s o n martial arts monster island gore sorcerer tournament violence based on video game hand to hand combat
12153,White Chicks,Comedy Shawn Wayans Marlon Wayans Jaime King K e e n e n   I v o r y   W a y a n s undercover fbi fish out of water high society buddy cop crossdressing
65057,The Descendants,Comedy Drama George Clooney Shailene Woodley Amara Miller A l e x a n d e r   P a y n e hawaii father-in-law daughter cheating wife beach house boating accident estate dying mother beautiful girl teenage daughter trustee trust fund wild girl wild child realtor
8326,Holes,Adventure Family Drama Comedy Sigourney Weaver Jon Voight Tim Blake Nelson A n d r e w   D a v i s curse suitor false accusations reference to annabel lee digging baseball player mountain climbing
35690,The Last Song,Drama Family Romance Miley Cyrus Greg Kinnear Bobby Coleman J u l i e   A n n e   R o b i n s o n brother sister relationship new love daughter summer vacation woman director
76203,12 Years a Slave,Drama History Chiwetel Ejiofor Michael Fassbender Lupita Nyong'o S t e v e   M c Q u e e n whip kidnapping slavery plantation night shift violin player physical abuse cotton slave owner 19th century sold into slavery abolitionist
13497,Drumline,Drama Romance Comedy Music Nick Cannon Zoe Saldana Orlando Jones C h a r l e s   S t o n e   I I I music rehearsal fraternity initiation television broadcast white male pretending to be black sorority party push ups
35688,Why Did I Get Married Too?,Comedy Romance Tyler Perry Janet Jackson Jill Scott T y l e r   P e r r y
162,Edward Scissorhands,Fantasy Drama Romance Johnny Depp Winona Ryder Dianne Wiest T i m   B u r t o n underdog love at first sight hairdresser small town scissors inventor burglar unsociability
296096,Me Before You,Drama Romance Emilia Clarke Sam Claflin Janet McTeer T h e a   S h a r r o c k england based on novel depression small town wheelchair caretaker caregiver disabled twenty something woman director romantic drama dead end job accident
103370,Madea's Witness Protection,Drama Comedy Crime Tyler Perry Eugene Levy Denise Richards T y l e r   P e r r y
1051,The French Connection,Action Crime Thriller Gene Hackman Fernando Rey Roy Scheider W i l l i a m   F r i e d k i n police brutality marseille night life attempted murder drug dealer drug mule gangster boss drug smuggle undercover agent hijacking of train herion
376659,Bad Moms,Comedy Mila Kunis Kristen Bell Kathryn Hahn J o n   L u c a s   S c o t t   M o o r e alcohol bar party divorce family hit and run bathroom humor
10073,Date Movie,Comedy Alyson Hannigan Adam Campbell Sophie Monk J a s o n   F r i e d b e r g   A a r o n   S e l t z e r date diary parents-in-law bridegroom wedding
16690,Return to Never Land,Adventure Fantasy Animation Family Harriet Owen Blayne Weaver Jeff Bennett R o b i n   B u d d   D o n o v a n   C o o k animation
273895,Selma,History Drama David Oyelowo Tom Wilkinson Carmen Ejogo A v a   D u V e r n a y alabama martin luther king president black american civil rights protest march woman director selma
14873,The Jungle Book 2,Family Animation Adventure John Goodman Haley Joel Osment Mae Whitman S t e v e   T r e n b i r t h river musical tiger village feral child sequel bear jungle orphan vulture gong lost shake mango
8968,Boogeyman,Thriller Horror Drama Mystery Emily Deschanel Barry Watson Skye McCole Bartusiak S t e p h e n   T .   K a y nightmare hallucination childhood trauma break-up hometown psychotherapy
9963,Premonition,Thriller Drama Mystery Sandra Bullock Julian McMahon Courtney Taylor Burness M e n n a n   Y a p o deja vu dying and death time travel loss of husband car crash
15655,The Tigger Movie,Animation Family Jim Cummings Nikita Hopkins Ken Sansom J u n   F a l k e n s t e i n owl donkey tiger piglet bear rabbit woman director
21208,Orphan,Horror Thriller Mystery Vera Farmiga Peter Sarsgaard Isabelle Fuhrman J a u m e   C o l l e t - S e r r a nun deaf-mute orphan all girl troubled marriage aftercreditsstinger duringcreditsstinger
272878,Max,Adventure Drama Family Thomas Haden Church Josh Wiggins Lauren Graham B o a z   Y a k i n afghanistan war based on true story rescue betrayal dog grieving
9760,Epic Movie,Action Adventure Comedy Kal Penn Adam Campbell Jennifer Coolidge J a s o n   F r i e d b e r g   A a r o n   S e l t z e r
314365,Spotlight,Drama Thriller History Mark Ruffalo Michael Keaton Rachel McAdams T o m   M c C a r t h y child abuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholic church catholicism september 11 2001 investigative journalism cardinal christmas
13279,Lakeview Terrace,Drama Crime Thriller Samuel L. Jackson Patrick Wilson Kerry Washington N e i l   L a B u t e vandalism harassment neighbor house party shot to death pregnancy urination interracial couple lapd air conditioner
1975,The Grudge 2,Horror Thriller Sarah Michelle Gellar Amber Tamblyn Edison Chen T a k a s h i   S h i m i z u remake little boy curse
33644,How Stella Got Her Groove Back,Comedy Drama Romance Angela Bassett Taye Diggs Whoopi Goldberg K e v i n   R o d n e y   S u l l i v a n black people age difference jamaica vacation female protagonist
1649,Bill & Ted's Bogus Journey,Adventure Comedy Family Fantasy Science Fiction Keanu Reeves Alex Winter George Carlin P e t e r   H e w i t t future dying and death heaven time travel heavy metal diabolical ego afterlife metal robot devil doppelganger seance
9895,Man of the Year,Comedy Drama Romance Thriller Robin Williams Christopher Walken Laura Linney B a r r y   L e v i n s o n usa president presidential election comedian
9570,The Black Hole,Adventure Family Science Fiction Action Maximilian Schell Anthony Perkins Robert Forster G a r y   N e l s o n killer robot space marine ghost ship black hole
27579,The American,Crime Drama Thriller George Clooney Violante Placido Thekla Reuten A n t o n   C o r b i j n prostitute sweden suspense priest very little dialogue
16052,Selena,Drama Jennifer Lopez Edward James Olmos Constance Marie G r e g o r y   N a v a musical tejano elopement bustier fan club
40264,Vampires Suck,Horror Comedy Chris Riggi Matt Lanter Jenn Proske J a s o n   F r i e d b e r g   A a r o n   S e l t z e r vampire high school prom spoof horror spoof teenager duringcreditsstinger
1164,Babel,Drama Brad Pitt Cate Blanchett Gael García Bernal A l e j a n d r o   G o n z á l e z   I ñ á r r i t u terror loss of mother gun morocco deaf-mute san diego ecstasy illegal immigration first time nanny daughter bullet wound ensemble cast
239678,This Is Where I Leave You,Drama Comedy Jason Bateman Tina Fey Adam Driver S h a w n   L e v y based on novel funeral dysfunctional family death of father man child family mourning grieving
14359,Doubt,Drama Mystery Meryl Streep Philip Seymour Hoffman Amy Adams J o h n   P a t r i c k   S h a n l e y sexual abuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s
3989,Team America: World Police,Music Adventure Animation Action Comedy Trey Parker Matt Stone Kristen Miller T r e y   P a r k e r paris france cairo capitalism loss of lover egypt war against terror shotgun patriotism pentagon american dream destroy shipwreck louvre american  way of life failure panama damage government eiffel tower paris world politics mass destruction
76617,Texas Chainsaw 3D,Horror Thriller Alexandra Daddario Dan Yeager Bill Moseley J o h n   L u e s s e n h o p sequel gore leatherface slasher chainsaw aftercreditsstinger duringcreditsstinger
1710,Copycat,Drama Thriller Sigourney Weaver Holly Hunter Will Patton J o n   A m i e l police brutality psychology police operation police protection serial killer psychologist cowardliness
4258,Scary Movie 5,Comedy Simon Rex Ashley Tisdale Charlie Sheen M a l c o l m   D .   L e e sequel parody spoof aftercreditsstinger duringcreditsstinger
20391,Paint Your Wagon,Drama Action Comedy Western Music Lee Marvin Clint Eastwood Jean Seberg J o s h u a   L o g a n mining prospector
10139,Milk,History Drama Sean Penn Emile Hirsch James Franco G u s   V a n   S a n t gay san francisco homophobia mayor biography politics politician election campaign homosexuality morality election candlelight vigil mayoral campaign
335778,Risen,Action Tom Felton Cliff Curtis Joseph Fiennes K e v i n   R e y n o l d s christianity jesus christ apostle crucifixion jerusalem ancient rome faith resurrection dead body judaism religious tomb
9645,Ghost Ship,Horror Mystery Thriller Gabriel Byrne Julianna Margulies Desmond Harrington S t e v e   B e c k cruise pilot ghost ship
55465,A Very Harold & Kumar Christmas,Comedy Neil Patrick Harris John Cho Elias Koteas T o d d   S t r a u s s - S c h u l s o n holiday indian lead beer christmas tree cannabis sequel vulgarity drug asian 3d beer pong
617,Wild Things,Crime Drama Mystery Matt Dillon Kevin Bacon Denise Richards J o h n   M c N a u g h t o n upper class poison sailboat rape sexual abuse florida eroticism blackmail lolita cheerleader court case planned murder sailing pretended murder seduction bisexuality alligator crocodile everglades heart-throb white trash menage a trois intellectually gifted harpoon van plan court single millionaire extramarital affair duringcreditsstinger
19904,The Stepfather,Horror Thriller Mystery Dylan Walsh Sela Ward Penn Badgley N e l s o n   M c C o r m i c k step father remake
48289,The Debt,Drama Thriller Helen Mirren Ciarán Hinds Tom Wilkinson J o h n   M a d d e n beach mossad secret agent insane asylum lye syringe lost of friend
243,High Fidelity,Comedy Drama Romance Music John Cusack Iben Hjejle Todd Louiso S t e p h e n   F r e a r s chicago music record rock and roll record store soul disc jockey pop bruce frederick joseph springsteen record collection
6933,One Missed Call,Horror Mystery Thriller Shannyn Sossamon Edward Burns Ana Claudia Talancón E r i c   V a l e t t e candy loss of sister mobile phone answering machine dying and death victim death of a friend sms asthma friendship police delusion remake cowardliness train
17182,Eye for an Eye,Drama Thriller Sally Field Kiefer Sutherland Ed Harris J o h n   S c h l e s i n g e r rape gun self-defense grieving parents
8848,The Bank Job,Thriller Crime Drama Jason Statham Saffron Burrows Stephen Campbell Moore R o g e r   D o n a l d s o n infidelity subway car dealer vault mannequin bahamas strip club wife offer photography london underground based on true story extortion double cross walkie talkie railway station jackhammer political corruption bank heist cabinet officer corrupt policeman
38,Eternal Sunshine of the Spotless Mind,Science Fiction Drama Romance Jim Carrey Kate Winslet Kirsten Dunst M i c h e l   G o n d r y deja vu regret jealousy amnesia dream operation relationship problems love memory brainwashing relationship heartbreak nonlinear timeline love story bittersweet
38303,You Again,Comedy Romance Kristen Bell Sigourney Weaver Betty White A n d y   F i c k m a n brother sister relationship marriage bully duringcreditsstinger
1266,Street Kings,Action Crime Drama Thriller Keanu Reeves Forest Whitaker Chris Evans D a v i d   A y e r police los angeles
107985,The World's End,Comedy Action Science Fiction Simon Pegg Nick Frost Martin Freeman E d g a r   W r i g h t end of the world apocalypse trilogy homage
14043,Nancy Drew,Action Adventure Crime Family Mystery Thriller Emma Roberts Josh Flitter Max Thieriot A n d r e w   F l e m i n g california detective based on novel dream kidnapping chase party murder rescue escape hollywood teenager explosion surveillance flashback
19901,Daybreakers,Fantasy Horror Action Thriller Science Fiction Ethan Hawke Sam Neill Willem Dafoe M i c h a e l   S p i e r i g   P e t e r   S p i e r i g female nudity sunrise waitress experiment rain sunlight vampire dystopia beautiful woman slow motion scene undead decapitation scientist epidemic night creatures
34016,She's Out of My League,Comedy Romance Alice Eve Jay Baruchel Mike Vogel J i m   F i e l d   S m i t h confidence romantic comedy dating insecurity airport security unlikely lovers twenty something duringcreditsstinger
59860,Monte Carlo,Adventure Comedy Romance Selena Gomez Katie Cassidy Cory Monteith T h o m a s   B e z u c h a monte carlo mistaken identity look-alike young woman texan american abroad
10069,Stay Alive,Horror Thriller Jon Foster Samaire Armstrong Frankie Muniz W i l l i a m   B r e n t   B e l l video game hacker virtual reality virtual fight baroness
9588,Quigley Down Under,Romance Action Adventure Western Drama Tom Selleck Laura San Giacomo Alan Rickman S i m o n   W i n c e r australian chase
12819,Alpha and Omega,Family Animation Hayden Panettiere Justin Long Dennis Hopper B e n   G l u c k   A n t h o n y   B e l l wolf arranged marriage forbidden love road trip park park ranger howling social status
9954,The Covenant,Action Adventure Fantasy Horror Science Fiction Thriller Steven Strait Laura Ramsey Jessica Lucas R e n n y   H a r l i n magic male friendship college supernatural powers teenager
10115,Stick It,Comedy Drama Jeff Bridges Missy Peregrym Vanessa Lengies J e s s i c a   B e n d i n g e r gymnastics trainer puberty training sport teenager woman director
25132,Shorts,Comedy Family Jimmy Bennett Kat Dennings Jolie Vanier R o b e r t   R o d r i g u e z
577,To Die For,Fantasy Drama Comedy Thriller Nicole Kidman Matt Dillon Joaquin Phoenix G u s   V a n   S a n t adultery winter obsession television new hampshire narcissistic personality disorder
328387,Nerve,Mystery Adventure Crime Emma Roberts Dave Franco Emily Meade H e n r y   J o o s t   A r i e l   S c h u l m a n based on novel technology internet hacking teenager new york city game adaptation dare cellphone video based on young adult novel smartphone taking a risk
12690,Appaloosa,Drama Western Crime Viggo Mortensen Ed Harris Renée Zellweger E d   H a r r i s small town rancher
9945,Vampires,Action Drama Fantasy Horror Thriller James Woods Daniel Baldwin Sheryl Lee J o h n   C a r p e n t e r based on novel new mexico party vampire hunter revenge priest church skull team crucifix cross relic vampire slayer turning into a vampire drinking blood
539,Psycho,Drama Horror Thriller Anthony Perkins Vera Miles John Gavin A l f r e d   H i t c h c o c k hotel clerk arizona shower rain motel money secretary corpse murderer theft private detective proto-slasher
13596,My Best Friend's Girl,Romance Comedy Dane Cook Kate Hudson Alec Baldwin H o w a r d   D e u t c h date sex bar test friendship insult stripper blonde liar wedding lap dance duringcreditsstinger
226857,Endless Love,Drama Romance Alex Pettyfer Gabriella Wilde Robert Patrick S h a n a   F e s t e teenage romance
13159,Georgia Rule,Comedy Drama Romance Jane Fonda Lindsay Lohan Felicity Huffman G a r r y   M a r s h a l l grandmother granddaughter relationship promiscuity mother daughter relationship summer teenager rural veterinary clinic rebellious teenager
47941,Under the Rainbow,Comedy Chevy Chase Carrie Fisher Eve Arden S t e v e   R a s h
526,Ladyhawke,Adventure Drama Fantasy Romance Matthew Broderick Rutger Hauer Michelle Pfeiffer R i c h a r d   D o n n e r moon monk swordplay bishop cathedral falcon twilight solar eclipse thief
22796,Simon Birch,Comedy Drama Family Jim Carrey Ashley Judd Ian Michael Smith M a r k   S t e v e n   J o h n s o n illegitimate son
2355,Reign Over Me,Drama Adam Sandler Don Cheadle Jada Pinkett Smith M i k e   B i n d e r confidence trauma leaving one's family childhood memory airplane war on terror music loss of daughter alone cowardliness family
5915,Into the Wild,Adventure Drama Emile Hirsch Marcia Gay Harden William Hurt S e a n   P e n n male nudity parents kids relationship camping cutting the cord self-discovery wilderness biography based on true story pubic hair alaska journey
9842,School for Scoundrels,Comedy Drama Romance Billy Bob Thornton Jon Heder Jacinda Barrett T o d d   P h i l l i p s date competition lovesickness mentor traffic policeman
61012,Silent Hill: Revelation 3D,Thriller Horror Mystery Adelaide Clemens Kit Harington Sean Bean M i c h a e l   J .   B a s s e t t female protagonist another dimension based on video game mall occult ritual dark carnival occult torture aftercreditsstinger 3d
755,From Dusk Till Dawn,Horror Action Thriller Crime George Clooney Quentin Tarantino Harvey Keitel R o b e r t   R o d r i g u e z dancing brother brother relationship sexual obsession showdown sheriff eroticism nudity bank robber vampire holy water siege stripper priest explosion extreme violence bank robbery preacher hostage situation crucifix recreational vehicle blood spurting convenience store female vampire mexican american border nightclub entertainer boa constrictor
